,Dialogue_Id,Speaker,Emotion_name,Utterance,Annotate(0/1)
432,51,Chandler,surprise,This sounds like a hernia. You have toyou-you go to the doctor!,0.0
433,52,Chandler,neutral,Hey!,0.0
434,52,Joey,joy,Hey! So Estelle lined up a bunch of auditions for me tomorrow and I'll have my health insurance back in no time.,0.0
435,52,Chandler,disgust,"That's great, but shouldn't you be on the toilet right now?",0.0
436,52,Joey,surprise,What?!,0.0
437,52,Chandler,disgust,What's wrong with you?,0.0
438,52,Joey,neutral,Nothing!,0.0
439,52,Joey,fear,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, haven't been able to stand up since.",0.0
440,52,Joey,neutral,"But um, I don't think it's anything serious.",0.0
441,52,Chandler,surprise,This sounds like a hernia. You have toyou-you go to the doctor!,1.0
442,52,Joey,fear,"No way! Kay look, if I have to go to the doctor for anything it's gonna be for this thing sticking out of my stomach!",0.0
443,53,Chandler,neutral,Hey!,0.0
444,53,Joey,joy,Hey! So Estelle lined up a bunch of auditions for me tomorrow and I'll have my health insurance back in no time.,0.0
445,53,Chandler,disgust,"That's great, but shouldn't you be on the toilet right now?",0.0
446,53,Joey,surprise,What?!,0.0
447,53,Chandler,disgust,What's wrong with you?,0.0
448,53,Joey,neutral,Nothing!,0.0
449,53,Joey,fear,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, haven't been able to stand up since.",0.0
450,53,Joey,neutral,"But um, I don't think it's anything serious.",0.0
451,53,Chandler,surprise,This sounds like a hernia. You have toyou-you go to the doctor!,0.0
452,53,Joey,fear,"No way! Kay look, if I have to go to the doctor for anything it's gonna be for this thing sticking out of my stomach!",1.0
453,53,Chandler,disgust,That's a hernia.,0.0
454,54,Chandler,neutral,Hey!,0.0
455,54,Joey,joy,Hey! So Estelle lined up a bunch of auditions for me tomorrow and I'll have my health insurance back in no time.,0.0
456,54,Chandler,disgust,"That's great, but shouldn't you be on the toilet right now?",0.0
457,54,Joey,surprise,What?!,0.0
458,54,Chandler,disgust,What's wrong with you?,0.0
459,54,Joey,neutral,Nothing!,0.0
460,54,Joey,fear,"Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, haven't been able to stand up since.",1.0
461,54,Joey,neutral,"But um, I don't think it's anything serious.",0.0
462,54,Chandler,surprise,This sounds like a hernia. You have toyou-you go to the doctor!,1.0
463,54,Joey,fear,"No way! Kay look, if I have to go to the doctor for anything it's gonna be for this thing sticking out of my stomach!",0.0
464,54,Chandler,disgust,That's a hernia.,1.0
465,54,Joey,anger,Why did I have to start working out again?  Damn you 15s!,1.0
466,55,Mona,joy,I love your place! Where is this guy from?,0.0
467,55,Ross,neutral,Uh that's an eighteenth century Indian artifact from Calcutta.,1.0
468,55,Mona,surprise,"Oh wow! So, you're more than just dinosaurs.",0.0
469,56,Ross,neutral,"Well, well to sum up, we're having fun, you look young.",0.0
470,56,Mona,neutral,Okay,0.0
471,56,Ross,neutral,But that's not enough. So Sohere's a key to my apartment.,1.0
472,56,Mona,surprise,Really?!,0.0
473,57,Ross,neutral,"Well, well to sum up, we're having fun, you look young.",0.0
474,57,Mona,neutral,Okay,0.0
475,57,Ross,neutral,But that's not enough. So Sohere's a key to my apartment.,1.0
476,57,Mona,surprise,Really?!,0.0
477,57,Ross,neutral,Really.,1.0
478,57,Mona,neutral,You don't think this is too fast.,0.0
479,58,Ross,anger,Get Out!,0.0
480,58,Charlie,neutral,"Ross, can I talk to you for a minute?",1.0
481,58,Ross,neutral,"Yes, please!  So, what's going on?",0.0
482,59,Ross,anger,Get Out!,0.0
483,59,Charlie,neutral,"Ross, can I talk to you for a minute?",0.0
484,59,Ross,neutral,"Yes, please!  So, what's going on?",0.0
485,59,Charlie,sadness,"Uh, well... Joey and I broke up.",1.0
486,60,Ross,anger,Get Out!,0.0
487,60,Charlie,neutral,"Ross, can I talk to you for a minute?",0.0
488,60,Ross,neutral,"Yes, please!  So, what's going on?",0.0
489,60,Charlie,sadness,"Uh, well... Joey and I broke up.",1.0
490,60,Ross,surprise,"Oh my God, wh-what happened?",0.0
491,61,Ross,anger,Get Out!,0.0
492,61,Charlie,neutral,"Ross, can I talk to you for a minute?",0.0
493,61,Ross,neutral,"Yes, please!  So, what's going on?",0.0
494,61,Charlie,sadness,"Uh, well... Joey and I broke up.",0.0
495,61,Ross,surprise,"Oh my God, wh-what happened?",0.0
496,61,Charlie,sadness,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",1.0
497,61,Ross,anger,I knew that was him!,0.0
498,62,Ross,anger,Get Out!,0.0
499,62,Charlie,neutral,"Ross, can I talk to you for a minute?",0.0
500,62,Ross,neutral,"Yes, please!  So, what's going on?",0.0
501,62,Charlie,sadness,"Uh, well... Joey and I broke up.",1.0
502,62,Ross,surprise,"Oh my God, wh-what happened?",0.0
503,62,Charlie,sadness,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",1.0
504,62,Ross,anger,I knew that was him!,0.0
505,62,Charlie,sadness,"Anyway I just, uh, I think it's for the best.",1.0
506,62,Ross,neutral,"Hey, you ok?",0.0
507,63,Ross,anger,Get Out!,0.0
508,63,Charlie,neutral,"Ross, can I talk to you for a minute?",0.0
509,63,Ross,neutral,"Yes, please!  So, what's going on?",0.0
510,63,Charlie,sadness,"Uh, well... Joey and I broke up.",0.0
511,63,Ross,surprise,"Oh my God, wh-what happened?",0.0
512,63,Charlie,sadness,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",0.0
513,63,Ross,anger,I knew that was him!,0.0
514,63,Charlie,sadness,"Anyway I just, uh, I think it's for the best.",0.0
515,63,Ross,neutral,"Hey, you ok?",0.0
516,63,Charlie,sadness,I guess.,0.0
517,63,Charlie,neutral,There was hum...  there was another reason that I thought it was time to end it with Joey.,1.0
518,64,Ross,anger,Get Out!,0.0
519,64,Charlie,neutral,"Ross, can I talk to you for a minute?",0.0
520,64,Ross,neutral,"Yes, please!  So, what's going on?",0.0
521,64,Charlie,sadness,"Uh, well... Joey and I broke up.",0.0
522,64,Ross,surprise,"Oh my God, wh-what happened?",0.0
523,64,Charlie,sadness,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",0.0
524,64,Ross,anger,I knew that was him!,0.0
525,64,Charlie,sadness,"Anyway I just, uh, I think it's for the best.",0.0
526,64,Ross,neutral,"Hey, you ok?",0.0
527,64,Charlie,sadness,I guess.,0.0
528,64,Charlie,neutral,There was hum...  there was another reason that I thought it was time to end it with Joey.,0.0
529,64,Charlie,neutral,I started to realize that I was having feelings for someone  else.,0.0
530,64,Paleontologist,neutral,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",0.0
531,64,Ross,neutral,"Oh, professor Clerk we're kind of in the middle of a conversation, here.",1.0
532,64,Charlie,neutral,"Yeah, can you guys just throw him in the pool later?",1.0
533,64,Professore Clerk,joy,Or we could throw you both in,1.0
534,64,Ross,anger,"Ok, gentlemen!",0.0
535,65,Ross,anger,Get Out!,0.0
536,65,Charlie,neutral,"Ross, can I talk to you for a minute?",0.0
537,65,Ross,neutral,"Yes, please!  So, what's going on?",0.0
538,65,Charlie,sadness,"Uh, well... Joey and I broke up.",0.0
539,65,Ross,surprise,"Oh my God, wh-what happened?",0.0
540,65,Charlie,sadness,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",0.0
541,65,Ross,anger,I knew that was him!,0.0
542,65,Charlie,sadness,"Anyway I just, uh, I think it's for the best.",0.0
543,65,Ross,neutral,"Hey, you ok?",0.0
544,65,Charlie,sadness,I guess.,0.0
545,65,Charlie,neutral,There was hum...  there was another reason that I thought it was time to end it with Joey.,0.0
546,65,Charlie,neutral,I started to realize that I was having feelings for someone  else.,0.0
547,65,Paleontologist,neutral,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",0.0
548,65,Ross,neutral,"Oh, professor Clerk we're kind of in the middle of a conversation, here.",0.0
549,65,Charlie,neutral,"Yeah, can you guys just throw him in the pool later?",0.0
550,65,Professore Clerk,joy,Or we could throw you both in,0.0
551,65,Ross,anger,"Ok, gentlemen!",0.0
552,65,Ross,anger,Please!,0.0
553,65,Ross,anger,Aren't we a little old for this?,0.0
554,65,Ross,neutral,"I mean, we're scientists, right?",1.0
555,66,Ross,anger,Get Out!,0.0
556,66,Charlie,neutral,"Ross, can I talk to you for a minute?",0.0
557,66,Ross,neutral,"Yes, please!  So, what's going on?",0.0
558,66,Charlie,sadness,"Uh, well... Joey and I broke up.",0.0
559,66,Ross,surprise,"Oh my God, wh-what happened?",0.0
560,66,Charlie,sadness,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",0.0
561,66,Ross,anger,I knew that was him!,0.0
562,66,Charlie,sadness,"Anyway I just, uh, I think it's for the best.",0.0
563,66,Ross,neutral,"Hey, you ok?",0.0
564,66,Charlie,sadness,I guess.,0.0
565,66,Charlie,neutral,There was hum...  there was another reason that I thought it was time to end it with Joey.,0.0
566,66,Charlie,neutral,I started to realize that I was having feelings for someone  else.,0.0
567,66,Paleontologist,neutral,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",1.0
568,66,Ross,neutral,"Oh, professor Clerk we're kind of in the middle of a conversation, here.",1.0
569,66,Charlie,neutral,"Yeah, can you guys just throw him in the pool later?",0.0
570,66,Professore Clerk,joy,Or we could throw you both in,0.0
571,66,Ross,anger,"Ok, gentlemen!",0.0
572,66,Ross,anger,Please!,0.0
573,66,Ross,anger,Aren't we a little old for this?,0.0
574,66,Ross,neutral,"I mean, we're scientists, right?",0.0
575,66,Ross,anger,We're academics.,0.0
576,67,Ross,anger,Get Out!,0.0
577,67,Charlie,neutral,"Ross, can I talk to you for a minute?",0.0
578,67,Ross,neutral,"Yes, please!  So, what's going on?",0.0
579,67,Charlie,sadness,"Uh, well... Joey and I broke up.",0.0
580,67,Ross,surprise,"Oh my God, wh-what happened?",0.0
581,67,Charlie,sadness,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",0.0
582,67,Ross,anger,I knew that was him!,0.0
583,67,Charlie,sadness,"Anyway I just, uh, I think it's for the best.",0.0
584,67,Ross,neutral,"Hey, you ok?",0.0
585,67,Charlie,sadness,I guess.,0.0
586,67,Charlie,neutral,There was hum...  there was another reason that I thought it was time to end it with Joey.,0.0
587,67,Charlie,neutral,I started to realize that I was having feelings for someone  else.,0.0
588,67,Paleontologist,neutral,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",0.0
589,67,Ross,neutral,"Oh, professor Clerk we're kind of in the middle of a conversation, here.",0.0
590,67,Charlie,neutral,"Yeah, can you guys just throw him in the pool later?",0.0
591,67,Professore Clerk,joy,Or we could throw you both in,0.0
592,67,Ross,anger,"Ok, gentlemen!",0.0
593,67,Ross,anger,Please!,0.0
594,67,Ross,anger,Aren't we a little old for this?,0.0
595,67,Ross,neutral,"I mean, we're scientists, right?",0.0
596,67,Ross,anger,We're academics.,0.0
597,67,Ross,joy,And most importantly I... you-you will have to catch us first.,1.0
598,68,Ross,joy,"Go, go, go!",0.0
599,68,Rachel,joy,"Oh yeah, now everybody wants to be under this hat!",0.0
600,68,Phoebe,disgust,Oy!!,0.0
601,68,Monica,surprise,What's with all this sand?,1.0
602,68,Phoebe,neutral,"Oh, yeah, Bob said there might be flood damage.",0.0
603,69,Ross,joy,"Go, go, go!",0.0
604,69,Rachel,joy,"Oh yeah, now everybody wants to be under this hat!",0.0
605,69,Phoebe,disgust,Oy!!,0.0
606,69,Monica,surprise,What's with all this sand?,1.0
607,69,Phoebe,neutral,"Oh, yeah, Bob said there might be flood damage.",1.0
608,69,Ross,neutral,"Yeah, either that, or he has a really big cat.",0.0
609,70,Joey,anger,"Okay, see that blind guy right there? I'm gonna bash his head in later.",0.0
610,70,Joey,joy,"Oh umm, my big scene is coming up. Big scene coming up.",1.0
611,71,Ross,neutral,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",0.0
612,71,Joey,neutral,"Uhh, the ball thing.",1.0
613,71,Ross,neutral,Yeah?,1.0
614,71,Joey,joy,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",0.0
615,72,Ross,neutral,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",0.0
616,72,Joey,neutral,"Uhh, the ball thing.",0.0
617,72,Ross,neutral,Yeah?,0.0
618,72,Joey,joy,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",0.0
619,72,Ross,neutral,"Uhh,",0.0
620,72,Joey,joy,Okay!,0.0
621,72,Joey,fear,Uh-oh.,0.0
622,73,Ross,neutral,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",0.0
623,73,Joey,neutral,"Uhh, the ball thing.",0.0
624,73,Ross,neutral,Yeah?,0.0
625,73,Joey,joy,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",0.0
626,73,Ross,neutral,"Uhh,",0.0
627,73,Joey,joy,Okay!,0.0
628,73,Joey,fear,Uh-oh.,0.0
629,73,Ross,neutral,What?,0.0
630,73,Joey,sadness,I have to pee. And Rachel's in the bathroom!,1.0
631,74,Ross,neutral,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",0.0
632,74,Joey,neutral,"Uhh, the ball thing.",0.0
633,74,Ross,neutral,Yeah?,0.0
634,74,Joey,joy,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",0.0
635,74,Ross,neutral,"Uhh,",0.0
636,74,Joey,joy,Okay!,0.0
637,74,Joey,fear,Uh-oh.,0.0
638,74,Ross,neutral,What?,0.0
639,74,Joey,sadness,I have to pee. And Rachel's in the bathroom!,0.0
640,74,Joey,surprise,"Man, I didn't think we were gonna make it!",1.0
641,75,Ross,neutral,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",0.0
642,75,Joey,neutral,"Uhh, the ball thing.",0.0
643,75,Ross,neutral,Yeah?,0.0
644,75,Joey,joy,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",0.0
645,75,Ross,neutral,"Uhh,",0.0
646,75,Joey,joy,Okay!,0.0
647,75,Joey,fear,Uh-oh.,0.0
648,75,Ross,neutral,What?,0.0
649,75,Joey,sadness,I have to pee. And Rachel's in the bathroom!,0.0
650,75,Joey,surprise,"Man, I didn't think we were gonna make it!",0.0
651,75,Ross,fear,"I know!  Don't switch hands, okay?",1.0
652,76,Rachel,neutral,How did it go with Erin?,0.0
653,76,Joey,joy,"Oh, unbelievable! We had the best time!",0.0
654,76,Phoebe,joy,"Yay!! Oh so, you're not, you're not mad at us anymore?",0.0
655,76,Joey,joy,No!,0.0
656,76,Joey,joy,No!,0.0
657,76,Joey,joy,No!,0.0
658,76,Joey,joy,You guys were totally right!,0.0
659,76,Joey,joy,This is so much better than the first time we went out.,1.0
660,76,Joey,neutral,Y'know?,0.0
661,77,Rachel,neutral,How did it go with Erin?,0.0
662,77,Joey,joy,"Oh, unbelievable! We had the best time!",0.0
663,77,Phoebe,joy,"Yay!! Oh so, you're not, you're not mad at us anymore?",0.0
664,77,Joey,joy,No!,0.0
665,77,Joey,joy,No!,0.0
666,77,Joey,joy,No!,0.0
667,77,Joey,joy,You guys were totally right!,0.0
668,77,Joey,joy,This is so much better than the first time we went out.,0.0
669,77,Joey,neutral,Y'know?,0.0
670,77,Joey,neutral,"That was so awkward, we were really nervous.",1.0
671,77,Phoebe,neutral,Didn't you sleep together?,0.0
672,78,Rachel,neutral,How did it go with Erin?,0.0
673,78,Joey,joy,"Oh, unbelievable! We had the best time!",0.0
674,78,Phoebe,joy,"Yay!! Oh so, you're not, you're not mad at us anymore?",0.0
675,78,Joey,joy,No!,0.0
676,78,Joey,joy,No!,0.0
677,78,Joey,joy,No!,0.0
678,78,Joey,joy,You guys were totally right!,0.0
679,78,Joey,joy,This is so much better than the first time we went out.,0.0
680,78,Joey,neutral,Y'know?,0.0
681,78,Joey,neutral,"That was so awkward, we were really nervous.",0.0
682,78,Phoebe,neutral,Didn't you sleep together?,0.0
683,78,Joey,neutral,"Yeah, that really calms me down.",0.0
684,78,Joey,joy,And!,0.0
685,79,Rachel,neutral,How did it go with Erin?,0.0
686,79,Joey,joy,"Oh, unbelievable! We had the best time!",0.0
687,79,Phoebe,joy,"Yay!! Oh so, you're not, you're not mad at us anymore?",0.0
688,79,Joey,joy,No!,0.0
689,79,Joey,joy,No!,0.0
690,79,Joey,joy,No!,0.0
691,79,Joey,joy,You guys were totally right!,0.0
692,79,Joey,joy,This is so much better than the first time we went out.,0.0
693,79,Joey,neutral,Y'know?,0.0
694,79,Joey,neutral,"That was so awkward, we were really nervous.",0.0
695,79,Phoebe,neutral,Didn't you sleep together?,0.0
696,79,Joey,neutral,"Yeah, that really calms me down.",0.0
697,79,Joey,joy,And!,0.0
698,79,Joey,joy,We have so much in common!,0.0
699,79,Joey,joy,"She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that's a",1.0
700,79,Rachel,surprise,"Oh my God! Listen to you talkin' about having kids. Oh my Joey.  Oh, please don't get married before I do.",0.0
701,80,Rachel,neutral,How did it go with Erin?,0.0
702,80,Joey,joy,"Oh, unbelievable! We had the best time!",0.0
703,80,Phoebe,joy,"Yay!! Oh so, you're not, you're not mad at us anymore?",0.0
704,80,Joey,joy,No!,0.0
